id,title,year,image_url,source,license,country,type
/318/marc_nli_004464593,Opening ceremony of he new Synagogue in Tel Aviv on Ben Yehuda street of the German Jewish community who arrived in Palestine in the years before the World War II.,1971,https://media.jhn.ngo/proxy?url=https://media.jhn.ngo/NLI/IIIFv21/FL61475947/full/max/0/default.jpg,Europeana,http://creativecommons.org/licenses/by/4.0/,Israel,IMAGE
/318/marc_nli_004464599,Opening ceremony of he new Synagogue in Tel Aviv on Ben Yehuda street of the German Jewish community who arrived in Palestine in the years before the World War II.,1971,https://media.jhn.ngo/proxy?url=https://media.jhn.ngo/NLI/IIIFv21/FL61475833/full/max/0/default.jpg,Europeana,http://creativecommons.org/licenses/by/4.0/,Israel,IMAGE
/318/marc_nli_004464600,Opening ceremony of he new Synagogue in Tel Aviv on Ben Yehuda street of the German Jewish community who arrived in Palestine in the years before the World War II.,1971,https://media.jhn.ngo/proxy?url=https://media.jhn.ngo/NLI/IIIFv21/FL61475800/full/max/0/default.jpg,Europeana,http://creativecommons.org/licenses/by/4.0/,Israel,IMAGE
/318/marc_nli_004464610,Opening ceremony of he new Synagogue in Tel Aviv on Ben Yehuda street of the German Jewish community who arrived in Palestine in the years before the World War II.,1971,https://media.jhn.ngo/proxy?url=https://media.jhn.ngo/NLI/IIIFv21/FL61475555/full/max/0/default.jpg,Europeana,http://creativecommons.org/licenses/by/4.0/,Israel,IMAGE
/318/marc_nli_004464618,Opening ceremony of he new Synagogue in Tel Aviv on Ben Yehuda street of the German Jewish community who arrived in Palestine in the years before the World War II.,1971,https://media.jhn.ngo/proxy?url=https://media.jhn.ngo/NLI/IIIFv21/FL61475378/full/max/0/default.jpg,Europeana,http://creativecommons.org/licenses/by/4.0/,Israel,IMAGE
/318/marc_nli_004464619,Opening ceremony of he new Synagogue in Tel Aviv on Ben Yehuda street of the German Jewish community who arrived in Palestine in the years before the World War II.,1971,https://media.jhn.ngo/proxy?url=https://media.jhn.ngo/NLI/IIIFv21/FL61475358/full/max/0/default.jpg,Europeana,http://creativecommons.org/licenses/by/4.0/,Israel,IMAGE
/318/marc_nli_004464621,Opening ceremony of he new Synagogue in Tel Aviv on Ben Yehuda street of the German Jewish community who arrived in Palestine in the years before the World War II.,1971,https://media.jhn.ngo/proxy?url=https://media.jhn.ngo/NLI/IIIFv21/FL61475312/full/max/0/default.jpg,Europeana,http://creativecommons.org/licenses/by/4.0/,Israel,IMAGE
/318/marc_nli_004464633,Opening ceremony of he new Synagogue in Tel Aviv on Ben Yehuda street of the German Jewish community who arrived in Palestine in the years before the World War II.,1971,https://media.jhn.ngo/proxy?url=https://media.jhn.ngo/NLI/IIIFv21/FL61475006/full/max/0/default.jpg,Europeana,http://creativecommons.org/licenses/by/4.0/,Israel,IMAGE
/318/marc_nli_004464634,Opening ceremony of he new Synagogue in Tel Aviv on Ben Yehuda street of the German Jewish community who arrived in Palestine in the years before the World War II.,1971,https://media.jhn.ngo/proxy?url=https://media.jhn.ngo/NLI/IIIFv21/FL61474978/full/max/0/default.jpg,Europeana,http://creativecommons.org/licenses/by/4.0/,Israel,IMAGE
/318/marc_nli_004464644,Opening ceremony of he new Synagogue in Tel Aviv on Ben Yehuda street of the German Jewish community who arrived in Palestine in the years before the World War II.,1971,https://media.jhn.ngo/proxy?url=https://media.jhn.ngo/NLI/IIIFv21/FL61474722/full/max/0/default.jpg,Europeana,http://creativecommons.org/licenses/by/4.0/,Israel,IMAGE
/318/marc_nli_004464654,Opening ceremony of he new Synagogue in Tel Aviv on Ben Yehuda street of the German Jewish community who arrived in Palestine in the years before the World War II.,1971,https://media.jhn.ngo/proxy?url=https://media.jhn.ngo/NLI/IIIFv21/FL61474497/full/max/0/default.jpg,Europeana,http://creativecommons.org/licenses/by/4.0/,Israel,IMAGE
/318/marc_nli_004464657,Opening ceremony of he new Synagogue in Tel Aviv on Ben Yehuda street of the German Jewish community who arrived in Palestine in the years before the World War II.,1971,https://media.jhn.ngo/proxy?url=https://media.jhn.ngo/NLI/IIIFv21/FL61474443/full/max/0/default.jpg,Europeana,http://creativecommons.org/licenses/by/4.0/,Israel,IMAGE
/318/marc_nli_004464665,Opening ceremony of he new Synagogue in Tel Aviv on Ben Yehuda street of the German Jewish community who arrived in Palestine in the years before the World War II.,1971,https://media.jhn.ngo/proxy?url=https://media.jhn.ngo/NLI/IIIFv21/FL61474260/full/max/0/default.jpg,Europeana,http://creativecommons.org/licenses/by/4.0/,Israel,IMAGE
/318/marc_nli_004464668,Opening ceremony of he new Synagogue in Tel Aviv on Ben Yehuda street of the German Jewish community who arrived in Palestine in the years before the World War II.,1971,https://media.jhn.ngo/proxy?url=https://media.jhn.ngo/NLI/IIIFv21/FL61474191/full/max/0/default.jpg,Europeana,http://creativecommons.org/licenses/by/4.0/,Israel,IMAGE
/318/marc_nli_004464671,Opening ceremony of he new Synagogue in Tel Aviv on Ben Yehuda street of the German Jewish community who arrived in Palestine in the years before the World War II.,1971,https://media.jhn.ngo/proxy?url=https://media.jhn.ngo/NLI/IIIFv21/FL61474126/full/max/0/default.jpg,Europeana,http://creativecommons.org/licenses/by/4.0/,Israel,IMAGE
/318/marc_nli_004464676,Opening ceremony of he new Synagogue in Tel Aviv on Ben Yehuda street of the German Jewish community who arrived in Palestine in the years before the World War II.,1971,https://media.jhn.ngo/proxy?url=https://media.jhn.ngo/NLI/IIIFv21/FL61474021/full/max/0/default.jpg,Europeana,http://creativecommons.org/licenses/by/4.0/,Israel,IMAGE
/463/item_LUKEQXJJIYHTFQ2P2BYMVQ5YE5RWY2OE,Schwarzenberg. Friedhof. Gedenkkreuze für Gefallene des 2. Weltkrieges. Holz,2027,http://fotothek.slub-dresden.de/fotos/df_hauptkatalog_0724148.jpg,Europeana,http://creativecommons.org/licenses/by-sa/4.0/,Germany,IMAGE
/0943108/libvar_ARTICLE_20020,Морската война,2069,http://catalog.libvar.bg/view/show_pdf_issue.pl?MATERIAL=article&image_id=615797323.41401713505474590418,Europeana,http://creativecommons.org/publicdomain/zero/1.0/,Bulgaria,IMAGE
/2020601/https___1914_1918_europeana_eu_contributions_11680_attachments_119399,EK II,2061,https://rhus-209.man.poznan.pl/fcgi-bin/iipsrv.fcgi?IIIF=11/5//2020601/https___1914_1918_europeana_eu_contributions_11680_attachments_119399/11680.119399.original.tif/full/full/0/default.jpg,Europeana,http://creativecommons.org/licenses/by-sa/3.0/,Europe,IMAGE
/2020601/https___1914_1918_europeana_eu_contributions_15933,Prentbriefkaarten met afbeelding Wilhelm II,2061,https://rhus-209.man.poznan.pl/fcgi-bin/iipsrv.fcgi?IIIF=11/5//2020601/https___1914_1918_europeana_eu_contributions_15933/15933.169473.original.tif/full/full/0/default.jpg,Europeana,http://creativecommons.org/licenses/by-sa/3.0/,Europe,IMAGE
/2020601/https___1914_1918_europeana_eu_contributions_14812_attachments_153172,KW II,2061,https://rhus-209.man.poznan.pl/fcgi-bin/iipsrv.fcgi?IIIF=11/5//2020601/https___1914_1918_europeana_eu_contributions_14812_attachments_153172/14812.153172.original.tif/full/full/0/default.jpg,Europeana,http://creativecommons.org/licenses/by-sa/3.0/,Europe,IMAGE
/440/item_UIYDYV5SGLAIHZKVUYJGDHDWTHYPVKNJ,"Second World War. After the fighting. Russia, Twer Oblast. Fallen and tanks",1999,http://fotothek.slub-dresden.de/fotos/df_hauptkatalog_0212766_032.jpg,Europeana,http://creativecommons.org/publicdomain/mark/1.0/,Germany,IMAGE
/2020601/https___1914_1918_europeana_eu_contributions_15399,Der Soldat Karl Hornig im 1.Weltkrieg an der Westfront,1915,https://rhus-209.man.poznan.pl/fcgi-bin/iipsrv.fcgi?IIIF=11/5//2020601/https___1914_1918_europeana_eu_contributions_15399/15399.162303.original.tif/full/full/0/default.jpg,Europeana,http://creativecommons.org/licenses/by-sa/3.0/,Europe,IMAGE
/188/item_3ZNSXKRBZX5OYRCMOU5VRY6HMQX2MPBS,Second World War. Front images. Soviet Union. German Soldier on a Horse Carriage,1999,http://fotothek.slub-dresden.de/fotos/df_hauptkatalog_0212759_005.jpg,Europeana,http://creativecommons.org/publicdomain/mark/1.0/,Germany,IMAGE
/1368/https___www_searchculture_gr_aggregator_edm_DigTelloglio_000196_254483_,"“Ο Βασίλειος Τσιτσάνης αφηγείται … Πόλεμος, κατοχή, εμφύλιος (1ον)”",1977,https://exhibition.telogliondigital.gr/extra_large/88210_1.jpg,Europeana,http://creativecommons.org/licenses/by-sa/4.0/,Greece,IMAGE
/0943108/libvar_ARTICLE_24050,War expanded,2069,http://catalog.libvar.bg/view/show_pdf_issue.pl?MATERIAL=article&image_id=733081576.19695913826864903425,Europeana,http://creativecommons.org/publicdomain/zero/1.0/,Bulgaria,IMAGE
/437/item_EKOI2WLKCNGE5CPPOIR2L6SOQ6DJYRMB,Zweiter Weltkrieg. Zur Einquartierung. Sowjetunion. Porträt eines Bauernmädchens mit Balalaika,1997,http://fotothek.slub-dresden.de/fotos/df_hauptkatalog_0212747_027.jpg,Europeana,http://creativecommons.org/publicdomain/mark/1.0/,Germany,IMAGE
/2020601/https___1914_1918_europeana_eu_contributions_12808,Glasflaschen gefunden in Loison aus der Zeit des Ersten Weltkriegs,1914,https://rhus-209.man.poznan.pl/fcgi-bin/iipsrv.fcgi?IIIF=11/5//2020601/https___1914_1918_europeana_eu_contributions_12808/12808.169197.original.tif/full/full/0/default.jpg,Europeana,http://creativecommons.org/licenses/by-sa/3.0/,Europe,IMAGE
/1368/https___www_searchculture_gr_aggregator_edm_DigTelloglio_000196_254529_,"“Ο Βασίλειος Τσιτσάνης αφηγείται … Πόλεμος, κατοχή, εμφύλιος (3ο)”",1977,https://exhibition.telogliondigital.gr/extra_large/88225_1.jpg,Europeana,http://creativecommons.org/licenses/by-sa/4.0/,Greece,IMAGE
/188/item_4OY77QFD4QX4DRTPPB64VP3KSWLPCRJS,"Second World War. Front images. Russia, Twer Oblast. Tank with a German Soldier",1999,http://fotothek.slub-dresden.de/fotos/df_hauptkatalog_0212766_038.jpg,Europeana,http://creativecommons.org/publicdomain/mark/1.0/,Germany,IMAGE
/0943108/libvar_ARTICLE_27362,Two years of war,2069,http://catalog.libvar.bg/view/show_pdf_issue.pl?MATERIAL=article&image_id=311177555.01180814066391790629,Europeana,http://creativecommons.org/publicdomain/zero/1.0/,Bulgaria,IMAGE
/122/https___www_searchculture_gr_aggregator_edm_ELIA_000100_29_336920,Πολεμικές εικόνες,2040,http://eliaserver.elia.org.gr/LSelia/images_View/THP.AM.10.11.JPG,Europeana,http://creativecommons.org/licenses/by/4.0/,Greece,IMAGE
/463/item_U76DTTCPN2ZJ5P543N6KIGBI5HB5XUZ3,Zweiter Weltkrieg. Zur Einquartierung. Sowjetunion. Angehöriger der deutschen Wehrmacht auf einem Pferdefuhrwerk,2027,http://fotothek.slub-dresden.de/fotos/df_hauptkatalog_0212770_026.jpg,Europeana,http://creativecommons.org/publicdomain/mark/1.0/,Germany,IMAGE
/2020601/https___1914_1918_europeana_eu_contributions_17664,Oorlogsdagboek en foto's van oudstrijder Isidore Vanderlinden,2061,https://rhus-209.man.poznan.pl/fcgi-bin/iipsrv.fcgi?IIIF=11/5//2020601/https___1914_1918_europeana_eu_contributions_17664/17664.201765.original.tif/full/full/0/default.jpg,Europeana,http://creativecommons.org/licenses/by-sa/3.0/,Europe,IMAGE
/463/item_X7Y45MDQEMBQ3OW63QJKJNLL2LB3W22X,Zweiter Weltkrieg. Zur Einquartierung. Sowjetunion. Zwei Angehörige der deutschen Wehrmacht beim Flickflack-Üben,2027,http://fotothek.slub-dresden.de/fotos/df_hauptkatalog_0212757_019.jpg,Europeana,http://creativecommons.org/publicdomain/mark/1.0/,Germany,IMAGE
/206/item_K4FZIHAUOXFDHCBKYFGFYSO5BGZHKMQM,War,2043,https://heidicon.ub.uni-heidelberg.de/api/v1/objects/uuid/37373ab6-3847-4f8e-b348-05ecf6c74b4b/file/id/298403/file_version/name/huge/disposition/inline,Europeana,http://creativecommons.org/publicdomain/mark/1.0/,Germany,IMAGE
/0940431/_nn7zzh3,Wychodźtwo i osadnictwo polskie przed wojną światową,1920,http://rcin.org.pl/Content/17366/WA308_2853_II383_WYCHODZTWO-I-OSADNI_I.pdf,Europeana,http://creativecommons.org/publicdomain/mark/1.0/,Poland,IMAGE
/9200579/zssertsz,History of the great war. German cloud gas,2045,"https://iiif.wellcomecollection.org/image/L0029691.jpg/full/512,/0/default.jpg",Europeana,http://creativecommons.org/licenses/by/4.0/,United Kingdom,IMAGE
/9200231/BibliographicResource_3000060329980,Was wird Italien tun? Rätsel des Weltkrieges und die Haltung Italiens,1915,http://content.staatsbibliothek-berlin.de/dms/PPN741376598/1200/0/00000001.jpg,Europeana,http://creativecommons.org/publicdomain/mark/1.0/,Germany,IMAGE
/9200579/tqwpjcdw,History of the great war. German cloud gas,2045,"https://iiif.wellcomecollection.org/image/L0029690.jpg/full/512,/0/default.jpg",Europeana,http://creativecommons.org/licenses/by/4.0/,United Kingdom,IMAGE
/2020601/https___1914_1918_europeana_eu_contributions_2251,Deutsche Kriegszeitung von 1915,1915,https://rhus-209.man.poznan.pl/fcgi-bin/iipsrv.fcgi?IIIF=11/5//2020601/https___1914_1918_europeana_eu_contributions_2251/2251.30200.original.tif/full/full/0/default.jpg,Europeana,http://creativecommons.org/licenses/by-sa/3.0/,Europe,IMAGE
/2020601/https___1914_1918_europeana_eu_contributions_10491_attachments_113035,Fotografia cisára Wilhelma II.,2061,https://rhus-209.man.poznan.pl/fcgi-bin/iipsrv.fcgi?IIIF=11/5//2020601/https___1914_1918_europeana_eu_contributions_10491_attachments_113035/10491.113035.original.tif/full/full/0/default.jpg,Europeana,http://creativecommons.org/licenses/by-sa/3.0/,Europe,IMAGE
/2048421/item_WKNTC5HBLE2Y5W3D3MWRIG6OMXQNANFQ,Fire ship “Borkumriff II”,2066,https://izw-medienarchiv.baw.de/api/v1/objects/uuid/bdeab8ec-cb00-4a4d-ae3c-0e7486db64c0/file/id/19952/file_version/name/original/disposition/inline,Europeana,http://creativecommons.org/licenses/by/4.0/,Germany,IMAGE
/0943108/libvar_ARTICLE_20063,Три години война,2069,http://catalog.libvar.bg/view/show_pdf_issue.pl?MATERIAL=article&image_id=550178383.53665913506359233819,Europeana,http://creativecommons.org/publicdomain/zero/1.0/,Bulgaria,IMAGE
/0943108/libvar_ARTICLE_23912,Old World debt,2069,http://catalog.libvar.bg/view/show_pdf_issue.pl?MATERIAL=article&image_id=766765769.13990113825967843924,Europeana,http://creativecommons.org/publicdomain/zero/1.0/,Bulgaria,IMAGE
/2020601/https___1914_1918_europeana_eu_contributions_10491_attachments_113034,Fotografia cisára Wilhelma II.,2061,https://rhus-209.man.poznan.pl/fcgi-bin/iipsrv.fcgi?IIIF=11/5//2020601/https___1914_1918_europeana_eu_contributions_10491_attachments_113034/10491.113034.original.tif/full/full/0/default.jpg,Europeana,http://creativecommons.org/licenses/by-sa/3.0/,Europe,IMAGE
/1368/https___www_searchculture_gr_aggregator_edm_DigTelloglio_000196_254753_,“Πολεμικός ανταποκριτής στην Αλβανία”,1978,https://exhibition.telogliondigital.gr/extra_large/88337_1.jpg,Europeana,http://creativecommons.org/licenses/by-sa/4.0/,Greece,IMAGE
/463/item_PH5O5QSGPPOQU6TJLM27QPQKUJKBQATM,Zweiter Weltkrieg. Zur Einquartierung. Sowjetunion. Porträt einer jungen Bäuerin im Profil,2027,http://fotothek.slub-dresden.de/fotos/df_hauptkatalog_0212747_029.jpg,Europeana,http://creativecommons.org/publicdomain/mark/1.0/,Germany,IMAGE
/9200231/BibliographicResource_3000060330323,Kaiser Wilhelm II,1916,http://content.staatsbibliothek-berlin.de/dms/PPN766428176/1200/0/00000001.jpg,Europeana,http://creativecommons.org/publicdomain/mark/1.0/,Germany,IMAGE
/9200231/BibliographicResource_3000060330026,Kaiser Wilhelm II,1916,http://content.staatsbibliothek-berlin.de/dms/PPN766428648/1200/0/00000001.jpg,Europeana,http://creativecommons.org/publicdomain/mark/1.0/,Germany,IMAGE
/122/https___www_searchculture_gr_aggregator_edm_ELIA_000100_29_336910,Πολεμικές καντρίλλιες,2040,http://eliaserver.elia.org.gr/LSelia/images_View/THP.AM.10.06.JPG,Europeana,http://creativecommons.org/licenses/by/4.0/,Greece,IMAGE
/188/item_2VDBVYGJOYCQBQDH3KL6OO36ISW5MKVB,Zweiter Weltkrieg. Zur Einquartierung. Sowjetunion. Porträt einer jungen Bäuerin im Profil,1998,http://fotothek.slub-dresden.de/fotos/df_hauptkatalog_0212747_032.jpg,Europeana,http://creativecommons.org/publicdomain/mark/1.0/,Germany,IMAGE
/0943108/libvar_ARTICLE_19872,Бъдещата морска война,2069,http://catalog.libvar.bg/view/show_pdf_issue.pl?MATERIAL=article&image_id=1326215893.7669513499443613211,Europeana,http://creativecommons.org/publicdomain/zero/1.0/,Bulgaria,IMAGE
/437/item_MQLQH7453SNRRCX5VAZ7ZD4GZNQVNPMG,Second World War. Quarters. Soviet Union. German Soldiers in front of a Farmhouse,1998,http://fotothek.slub-dresden.de/fotos/df_hauptkatalog_0212771_032.jpg,Europeana,http://creativecommons.org/publicdomain/mark/1.0/,Germany,IMAGE
/2020601/https___1914_1918_europeana_eu_contributions_4918,Zeichnung von Kaiser Wilhelm II.,2061,https://rhus-209.man.poznan.pl/fcgi-bin/iipsrv.fcgi?IIIF=11/5//2020601/https___1914_1918_europeana_eu_contributions_4918/4918.54496.original.tif/full/full/0/default.jpg,Europeana,http://creativecommons.org/licenses/by-sa/3.0/,Europe,IMAGE
/122/https___www_searchculture_gr_aggregator_edm_ELIA_000100_22_438295,Μέλη της οικογένειας Καμπάνη δίπλα σε κανόνια - λάφυρα του Β' Βαλκανικού Πολέμου που εκτίθενται στην Πλατεία Συντάγματος.,1913,http://eliaserver.elia.org.gr/LSelia/images_View/6K00.073.JPG,Europeana,http://creativecommons.org/licenses/by/4.0/,Greece,IMAGE
/9200231/BibliographicResource_3000006448051,"Festzeitung Weihnachtsfeier der II. Ers. Komp., I. Ers. Bat., II. Inf. Reg",1915,http://content.staatsbibliothek-berlin.de/dms/PPN729286231/1200/0/00000001.jpg,Europeana,http://creativecommons.org/publicdomain/mark/1.0/,Germany,IMAGE
/188/item_5T4US5FXZXN2EVO6ZAQFLB5MBWWESQKL,Zweiter Weltkrieg. Rasur auf einem Bahnsteig wohl während der Fahrt an die Front,1999,http://fotothek.slub-dresden.de/fotos/df_hauptkatalog_0670757.jpg,Europeana,http://creativecommons.org/publicdomain/mark/1.0/,Germany,IMAGE
/2020601/https___1914_1918_europeana_eu_contributions_1507,Kriegstagebuch von Martin Thielemann,1914,https://rhus-209.man.poznan.pl/fcgi-bin/iipsrv.fcgi?IIIF=11/5//2020601/https___1914_1918_europeana_eu_contributions_1507/1507.16525.original.tif/full/full/0/default.jpg,Europeana,http://creativecommons.org/licenses/by-sa/3.0/,Europe,IMAGE
/0943108/libvar_ARTICLE_20156,Combating the world seas,2069,http://catalog.libvar.bg/view/show_pdf_issue.pl?MATERIAL=article&image_id=689811424.21314513510816472724,Europeana,http://creativecommons.org/publicdomain/zero/1.0/,Bulgaria,IMAGE
/9200317/BibliographicResource_3000094096558,"Deutsches Notgeld, 1914-1919. I-II",2064,http://www.numistral.fr/ark:/12148/bpt6k94371553.f1.highres,Europeana,http://creativecommons.org/licenses/by/4.0/,France,IMAGE
/2020601/https___1914_1918_europeana_eu_contributions_2575,Chronik Franz Sprinz (Band II),1914,https://rhus-209.man.poznan.pl/fcgi-bin/iipsrv.fcgi?IIIF=11/5//2020601/https___1914_1918_europeana_eu_contributions_2575/2575.32689.original.tif/full/full/0/default.jpg,Europeana,http://creativecommons.org/licenses/by-sa/3.0/,Europe,IMAGE
/2020601/https___1914_1918_europeana_eu_contributions_13951,Geheime documenten Willem II.,1917,https://rhus-209.man.poznan.pl/fcgi-bin/iipsrv.fcgi?IIIF=11/5//2020601/https___1914_1918_europeana_eu_contributions_13951/13951.143132.original.tif/full/full/0/default.jpg,Europeana,http://creativecommons.org/licenses/by-sa/3.0/,Europe,IMAGE
/440/item_KNPBEVZ6QKIV4UTD6AYPWF52WE3MJSMD,Second World War. On home holidays. Young girl (probably from the photographer’s family),1998,http://fotothek.slub-dresden.de/fotos/df_hauptkatalog_0212762_036.jpg,Europeana,http://creativecommons.org/publicdomain/mark/1.0/,Germany,IMAGE
/440/item_TO3I35IHNCBMMNGUFNUOEXKAVQA4FVPZ,Zweiter Weltkrieg. Auf Heimaturlaub. Junges Mädchen (wohl aus der Familie des Fotografen),1999,http://fotothek.slub-dresden.de/fotos/df_hauptkatalog_0212762_024.jpg,Europeana,http://creativecommons.org/publicdomain/mark/1.0/,Germany,IMAGE
/188/item_AXBFY3X42DRNEG3UVIAJUCNHFCBRJHZY,Second World War. The Netherlands under German occupation. Local girl (probably near The Hague),1999,http://fotothek.slub-dresden.de/fotos/df_hauptkatalog_0212850_036.jpg,Europeana,http://creativecommons.org/publicdomain/mark/1.0/,Germany,IMAGE
/2020601/https___1914_1918_europeana_eu_contributions_13052_attachments_131974,Eisernes Kreuz II. Klasse,2061,https://rhus-209.man.poznan.pl/fcgi-bin/iipsrv.fcgi?IIIF=11/5//2020601/https___1914_1918_europeana_eu_contributions_13052_attachments_131974/13052.131974.original_Page0000.tif/full/full/0/default.jpg,Europeana,http://creativecommons.org/licenses/by-sa/3.0/,Europe,IMAGE
/188/item_53QPY4XAW6Q2Q5I5EDMG2Y2QE5YD6Z4Q,Zweiter Weltkrieg. Auf Heimaturlaub. Junges Mädchen (wohl aus der Familie des Fotografen),1999,http://fotothek.slub-dresden.de/fotos/df_hauptkatalog_0212762_026.jpg,Europeana,http://creativecommons.org/publicdomain/mark/1.0/,Germany,IMAGE
/437/item_QXKK42MJK4PBUXDLEPLATBNTAPOR4K4O,Second World War. The Netherlands under German occupation. Local girl (probably near The Hague),1998,http://fotothek.slub-dresden.de/fotos/df_hauptkatalog_0212850_027.jpg,Europeana,http://creativecommons.org/publicdomain/mark/1.0/,Germany,IMAGE
/440/item_UQR2UV35NT6W3BFL7WLMAO23OIJ76B6J,Second World War. On home holidays. Young girl (probably from the photographer’s family),1999,http://fotothek.slub-dresden.de/fotos/df_hauptkatalog_0212762_025.jpg,Europeana,http://creativecommons.org/publicdomain/mark/1.0/,Germany,IMAGE
/9200231/BibliographicResource_3000006448156,Feldbücherei: K. Bayerisches II. Armeekorps,1915,http://content.staatsbibliothek-berlin.de/dms/PPN726747629/1200/0/00000001.jpg,Europeana,http://creativecommons.org/publicdomain/mark/1.0/,Germany,IMAGE
/440/item_RIVMDQFJSN74GPCLWBSTQ2DUVBDBAYY3,Zweiter Weltkrieg. Soldaten bei der Morgentoilette während eines Aufenthaltes auf einem Bahnsteig,1998,http://fotothek.slub-dresden.de/fotos/df_hauptkatalog_0670755.jpg,Europeana,http://creativecommons.org/publicdomain/mark/1.0/,Germany,IMAGE
/9200231/BibliographicResource_3000060329659,Weltkrieg und Kirchenglaube zur Verständigung über den Bekenntnischarakter der Kirche,1916,http://content.staatsbibliothek-berlin.de/dms/PPN755409779/1200/0/00000001.jpg,Europeana,http://creativecommons.org/publicdomain/mark/1.0/,Germany,IMAGE
/206/item_SR7W4Q5WWKURLDXRB6XSFRVTEPGQJIDO,Misfortune of war,2043,https://heidicon.ub.uni-heidelberg.de/api/v1/objects/uuid/76412b31-9551-4a15-87d7-3bf333dd9df7/file/id/293773/file_version/name/huge/disposition/inline,Europeana,http://creativecommons.org/publicdomain/mark/1.0/,Germany,IMAGE
/9200231/BibliographicResource_3000060329698,Der deutsche Kaiser Wilhelm II. und Generalfeldmarschall von Mackensen auf dem südöstlichen Kriegsschauplatz,1916,http://content.staatsbibliothek-berlin.de/dms/PPN766423662/1200/0/00000001.jpg,Europeana,http://creativecommons.org/publicdomain/mark/1.0/,Germany,IMAGE
/0940422/_nn8x806,Observation point at Rokitna.,2055,https://sbc.org.pl/Content/98054/pa1865.pdf,Europeana,http://creativecommons.org/publicdomain/mark/1.0/,Poland,IMAGE
/2020601/https___1914_1918_europeana_eu_contributions_6225,"Participarea lui Pop Petre, din Cizer, judeţul Sălaj, la Primul Război Mondial",1916,https://rhus-209.man.poznan.pl/fcgi-bin/iipsrv.fcgi?IIIF=11/5//2020601/https___1914_1918_europeana_eu_contributions_6225/6225.70614.original.tif/full/full/0/default.jpg,Europeana,http://creativecommons.org/licenses/by-sa/3.0/,Europe,IMAGE
/9200231/BibliographicResource_3000060329542,[Kaiser Wilhelm II. mit einem Pferd],1916,http://content.staatsbibliothek-berlin.de/dms/PPN766424464/1200/0/00000001.jpg,Europeana,http://creativecommons.org/publicdomain/mark/1.0/,Germany,IMAGE
/2020601/https___1914_1918_europeana_eu_contributions_845,Kriegstagebücher von Erwin Schröter,1914,https://rhus-209.man.poznan.pl/fcgi-bin/iipsrv.fcgi?IIIF=11/5//2020601/https___1914_1918_europeana_eu_contributions_845/845.4047.original.tif/full/full/0/default.jpg,Europeana,http://creativecommons.org/licenses/by-sa/3.0/,Europe,IMAGE
/2048425/item_FJ6W5NZQZJBD7NPWAMY2FHTQICIXJ2XN,"Populäres Geschichtsfernsehen vor ""Holocaust"": die Darstellung des Nationalsozialismus und des Zweiten Weltkrieges in drei Erfolgssendungen des ZDF",2005,http://www.ssoar.info/ssoar/bitstream/handle/document/3025/ssoar-hsr-2005-no_4__no_114-kansteiner-populares_geschichtsfernsehen_vor_holocaust.pdf?sequence=1,Europeana,http://creativecommons.org/licenses/by/4.0/,Germany,IMAGE
/2020601/https___1914_1918_europeana_eu_contributions_17461,Dambord Mobilisatie 1914: Moed Beleid Trouw,1914,https://rhus-209.man.poznan.pl/fcgi-bin/iipsrv.fcgi?IIIF=11/5//2020601/https___1914_1918_europeana_eu_contributions_17461/17461.189028.original.tif/full/full/0/default.jpg,Europeana,http://creativecommons.org/licenses/by-sa/3.0/,Europe,IMAGE
/2020601/https___1914_1918_europeana_eu_contributions_16056,Imparatul  Wilhelm II  in Sibiu,2061,https://rhus-209.man.poznan.pl/fcgi-bin/iipsrv.fcgi?IIIF=11/5//2020601/https___1914_1918_europeana_eu_contributions_16056/16056.170993.original.tif/full/full/0/default.jpg,Europeana,http://creativecommons.org/licenses/by-sa/3.0/,Europe,IMAGE
/206/item_DLXGVARR5Z3FHY4ERPUFBJYTZR6HWKBC,The world's enemy,2043,https://heidicon.ub.uni-heidelberg.de/api/v1/objects/uuid/a8606e03-6857-44e4-ada9-3d0bb1081a8c/file/id/293758/file_version/name/huge/disposition/inline,Europeana,http://creativecommons.org/publicdomain/mark/1.0/,Germany,IMAGE
/0943108/libvar_ARTICLE_23568,East and War,2069,http://catalog.libvar.bg/view/show_pdf_issue.pl?MATERIAL=article&image_id=516315303.97166413808047465203,Europeana,http://creativecommons.org/publicdomain/zero/1.0/,Bulgaria,IMAGE
/1316/https___www_searchculture_gr_aggregator_edm_momus_000179_616,Murmansk II,2009,http://dam.momus.gr/files/original/43e1702a5b2204a77d7016fe5e2be76d4de9bcab.jpg,Europeana,http://creativecommons.org/licenses/by-sa/4.0/,Greece,IMAGE
/206/item_SQYADVPHGEZIBFHW2HUSUDDXI5GFR5C5,War-savings,2043,https://heidicon.ub.uni-heidelberg.de/api/v1/objects/uuid/d3fa8358-5e2e-4adb-b3f8-ad2b7660cb78/file/id/298496/file_version/name/huge/disposition/inline,Europeana,http://creativecommons.org/publicdomain/mark/1.0/,Germany,IMAGE
/437/item_FFQ65FQKJKLVRAXKEMTZ3J7CN3AZW75G,Zweiter Weltkrieg. Zur Einquartierung. Sowjetunion. Vier Angehörige der deutschen Wehrmacht vor einer Bauernhütte,1997,http://fotothek.slub-dresden.de/fotos/df_hauptkatalog_0212771_039.jpg,Europeana,http://creativecommons.org/publicdomain/mark/1.0/,Germany,IMAGE
